Dataset,Req_ID,Type,Split,PairGroupID,GoldLinkCount,DensityGroup,Code_File,Label,PairRole,SampledWithReplacement
eANCI,EA11,FR,heldout,37,17,>10,ServletRicercaCittadino.java,1,positive,False
eANCI,EA11,FR,heldout,37,17,>10,Richiesta.java,0,negative,False
eANCI,EA11,FR,heldout,38,17,>10,ServletStatoDiFamiglia.java,1,positive,False
eANCI,EA11,FR,heldout,38,17,>10,ServletLogout.java,0,negative,False
eANCI,EA12,FR,heldout,39,10,3-10,Accesso.java,1,positive,False
eANCI,EA12,FR,heldout,39,10,3-10,ServletRicercaImpiegato.java,0,negative,False
eANCI,EA12,FR,heldout,40,10,3-10,AdminManager.java,1,positive,False
eANCI,EA12,FR,heldout,40,10,3-10,DbComune.java,0,negative,False
eANCI,EA12,FR,heldout,41,10,3-10,Amministratore.java,1,positive,False
eANCI,EA12,FR,heldout,41,10,3-10,ServletInserisciCittadino.java,0,negative,False
eANCI,EA12,FR,heldout,42,10,3-10,DbAccesso.java,1,positive,False
eANCI,EA12,FR,heldout,42,10,3-10,ServletRegistraCittadino.java,0,negative,False
eANCI,EA12,FR,heldout,43,10,3-10,DbAmministratore.java,1,positive,False
eANCI,EA12,FR,heldout,43,10,3-10,CittadinoManager.java,0,negative,False
eANCI,EA12,FR,heldout,44,10,3-10,DbConnection.java,1,positive,False
eANCI,EA12,FR,heldout,44,10,3-10,ServletEliminaCittadino.java,0,negative,False
eANCI,EA12,FR,heldout,45,10,3-10,DbException.java,1,positive,False
eANCI,EA12,FR,heldout,45,10,3-10,ServletRicercaCittadino.java,0,negative,False
eANCI,EA12,FR,heldout,46,10,3-10,ServletAnnulla.java,1,positive,False
eANCI,EA12,FR,heldout,46,10,3-10,ServletLogin.java,0,negative,False
eANCI,EA12,FR,heldout,47,10,3-10,ServletModificaAmministratore.java,1,positive,False
eANCI,EA12,FR,heldout,47,10,3-10,ServletModificaImpiegato.java,0,negative,False
eANCI,EA12,FR,heldout,48,10,3-10,ServletRicercaAmministratore.java,1,positive,False
eANCI,EA12,FR,heldout,48,10,3-10,NucleoFamiliare.java,0,negative,False
eANCI,EA13,FR,validation,49,11,>10,Accesso.java,1,positive,False
eANCI,EA13,FR,validation,49,11,>10,CartaIdentita.java,0,negative,False
eANCI,EA13,FR,validation,50,11,>10,AdminManager.java,1,positive,False
eANCI,EA13,FR,validation,50,11,>10,NucleoFamiliare.java,0,negative,False
eANCI,EA13,FR,validation,51,11,>10,Cittadino.java,1,positive,False
eANCI,EA13,FR,validation,51,11,>10,ServletRecuperoPassword.java,0,negative,False
eANCI,EA13,FR,validation,52,11,>10,CittadinoManager.java,1,positive,False
eANCI,EA13,FR,validation,52,11,>10,ControllerFiles.java,0,negative,False
eANCI,EA13,FR,validation,53,11,>10,DbAccesso.java,1,positive,False
eANCI,EA13,FR,validation,53,11,>10,ServletRicercaPratica.java,0,negative,False
eANCI,EA13,FR,validation,54,11,>10,DbCittadino.java,1,positive,False
eANCI,EA13,FR,validation,54,11,>10,ServletModificaAmministratore.java,0,negative,False
eANCI,EA13,FR,validation,55,11,>10,DbConnection.java,1,positive,False
eANCI,EA13,FR,validation,55,11,>10,Comune.java,0,negative,False
eANCI,EA13,FR,validation,56,11,>10,DbException.java,1,positive,False
eANCI,EA13,FR,validation,56,11,>10,ServletMostraAccesso.java,0,negative,False
eANCI,EA13,FR,validation,57,11,>10,ServletAnnulla.java,1,positive,False
eANCI,EA13,FR,validation,57,11,>10,DbCartaIdentita.java,0,negative,False
eANCI,EA13,FR,validation,58,11,>10,ServletModificaCittadino.java,1,positive,False
eANCI,EA13,FR,validation,58,11,>10,ServletMostraAccessoA.java,0,negative,False
eANCI,EA13,FR,validation,59,11,>10,ServletRicercaCittadino.java,1,positive,False
eANCI,EA13,FR,validation,59,11,>10,ServletModificaAccesso.java,0,negative,False
eANCI,EA14,FR,heldout,60,11,>10,AccessManager.java,1,positive,False
eANCI,EA14,FR,heldout,60,11,>10,DbRichiesta.java,0,negative,False
eANCI,EA14,FR,heldout,61,11,>10,Accesso.java,1,positive,False
eANCI,EA14,FR,heldout,61,11,>10,Cittadino.java,0,negative,False
eANCI,EA14,FR,heldout,62,11,>10,DbAccesso.java,1,positive,False
eANCI,EA14,FR,heldout,62,11,>10,CIManager.java,0,negative,False
eANCI,EA14,FR,heldout,63,11,>10,DbConnection.java,1,positive,False
eANCI,EA14,FR,heldout,63,11,>10,ServletCreaPdfCittadino.java,0,negative,False
eANCI,EA14,FR,heldout,64,11,>10,DbException.java,1,positive,False
eANCI,EA14,FR,heldout,64,11,>10,ServletStatoDiFamiglia.java,0,negative,False
eANCI,EA14,FR,heldout,65,11,>10,DbImpiegato.java,1,positive,False
eANCI,EA14,FR,heldout,65,11,>10,ServletModificaCittadino.java,0,negative,False
eANCI,EA14,FR,heldout,66,11,>10,Impiegato.java,1,positive,False
eANCI,EA14,FR,heldout,66,11,>10,NucleoFamiliare.java,0,negative,False
eANCI,EA14,FR,heldout,67,11,>10,ImpiegatoManager.java,1,positive,False
eANCI,EA14,FR,heldout,67,11,>10,Richiesta.java,0,negative,False
eANCI,EA14,FR,heldout,68,11,>10,ServletAnnulla.java,1,positive,False
eANCI,EA14,FR,heldout,68,11,>10,ServletModificaAmministratore.java,0,negative,False
eANCI,EA14,FR,heldout,69,11,>10,ServletModificaImpiegato.java,1,positive,False
eANCI,EA14,FR,heldout,69,11,>10,DbNucleoFamiliare.java,0,negative,False
eANCI,EA14,FR,heldout,70,11,>10,ServletRicercaImpiegato.java,1,positive,False
eANCI,EA14,FR,heldout,70,11,>10,DbAmministratore.java,0,negative,False
eANCI,EA15,FR,heldout,71,11,>10,AccessManager.java,1,positive,False
eANCI,EA15,FR,heldout,71,11,>10,Cittadino.java,0,negative,False
eANCI,EA15,FR,heldout,72,11,>10,Accesso.java,1,positive,False
eANCI,EA15,FR,heldout,72,11,>10,ServletLogin.java,0,negative,False
eANCI,EA15,FR,heldout,73,11,>10,DbAccesso.java,1,positive,False
eANCI,EA15,FR,heldout,73,11,>10,ServletMostraAccessoA.java,0,negative,False
eANCI,EA15,FR,heldout,74,11,>10,DbConnection.java,1,positive,False
eANCI,EA15,FR,heldout,74,11,>10,Comune.java,0,negative,False
eANCI,EA15,FR,heldout,75,11,>10,DbException.java,1,positive,False
eANCI,EA15,FR,heldout,75,11,>10,CartaIdentita.java,0,negative,False
eANCI,EA15,FR,heldout,76,11,>10,DbImpiegato.java,1,positive,False
eANCI,EA15,FR,heldout,76,11,>10,ServletMostraAccesso.java,0,negative,False
eANCI,EA15,FR,heldout,77,11,>10,Impiegato.java,1,positive,False
eANCI,EA15,FR,heldout,77,11,>10,AdminManager.java,0,negative,False
eANCI,EA15,FR,heldout,78,11,>10,ImpiegatoManager.java,1,positive,False
eANCI,EA15,FR,heldout,78,11,>10,CittadinoManager.java,0,negative,False
eANCI,EA15,FR,heldout,79,11,>10,ServletAnnulla.java,1,positive,False
eANCI,EA15,FR,heldout,79,11,>10,NucleoFamiliare.java,0,negative,False
eANCI,EA15,FR,heldout,80,11,>10,ServletModificaImpiegato.java,1,positive,False
eANCI,EA15,FR,heldout,80,11,>10,DbCartaIdentita.java,0,negative,False
eANCI,EA15,FR,heldout,81,11,>10,ServletRicercaImpiegato.java,1,positive,False
eANCI,EA15,FR,heldout,81,11,>10,ServletInserisciCittadino.java,0,negative,False
eANCI,EA16,Mixed,validation,82,12,>10,Accesso.java,1,positive,False
eANCI,EA16,Mixed,validation,82,12,>10,DbImpiegato.java,0,negative,False
eANCI,EA16,Mixed,validation,83,12,>10,AdminManager.java,1,positive,False
eANCI,EA16,Mixed,validation,83,12,>10,CittadinoManager.java,0,negative,False
eANCI,EA16,Mixed,validation,84,12,>10,Amministratore.java,1,positive,False
eANCI,EA16,Mixed,validation,84,12,>10,ServletRicercaImpiegato.java,0,negative,False
eANCI,EA16,Mixed,validation,85,12,>10,DbAccesso.java,1,positive,False
eANCI,EA16,Mixed,validation,85,12,>10,ServletStatoDiFamiglia.java,0,negative,False
eANCI,EA16,Mixed,validation,86,12,>10,DbAmministratore.java,1,positive,False
eANCI,EA16,Mixed,validation,86,12,>10,ImpiegatoManager.java,0,negative,False
eANCI,EA16,Mixed,validation,87,12,>10,DbConnection.java,1,positive,False
eANCI,EA16,Mixed,validation,87,12,>10,ServletEliminaImpiegato.java,0,negative,False
eANCI,EA16,Mixed,validation,88,12,>10,DbException.java,1,positive,False
eANCI,EA16,Mixed,validation,88,12,>10,DbCambioResidenza.java,0,negative,False
eANCI,EA16,Mixed,validation,89,12,>10,ServletAnnulla.java,1,positive,False
eANCI,EA16,Mixed,validation,89,12,>10,ServletRisposta.java,0,negative,False
eANCI,EA16,Mixed,validation,90,12,>10,ServletModificaAccesso.java,1,positive,False
eANCI,EA16,Mixed,validation,90,12,>10,CartaIdentita.java,0,negative,False
eANCI,EA16,Mixed,validation,91,12,>10,ServletModificaAmministratore.java,1,positive,False
eANCI,EA16,Mixed,validation,91,12,>10,Comune.java,0,negative,False
eANCI,EA16,Mixed,validation,92,12,>10,ServletRecuperoPassword.java,1,positive,False
eANCI,EA16,Mixed,validation,92,12,>10,ServletInserisciAmministratore.java,0,negative,False
eANCI,EA16,Mixed,validation,93,12,>10,ServletRicercaAmministratore.java,1,positive,False
eANCI,EA16,Mixed,validation,93,12,>10,ServletCreaPdfCambioAbitazione.java,0,negative,False
eANCI,EA17,Mixed,validation,94,12,>10,AccessManager.java,1,positive,False
eANCI,EA17,Mixed,validation,94,12,>10,DbImpiegato.java,0,negative,False
eANCI,EA17,Mixed,validation,95,12,>10,Accesso.java,1,positive,False
eANCI,EA17,Mixed,validation,95,12,>10,ServletLogin.java,0,negative,False
eANCI,EA17,Mixed,validation,96,12,>10,Cittadino.java,1,positive,False
eANCI,EA17,Mixed,validation,96,12,>10,ServletMostraAccessoA.java,0,negative,False
eANCI,EA17,Mixed,validation,97,12,>10,CittadinoManager.java,1,positive,False
eANCI,EA17,Mixed,validation,97,12,>10,ServletCreaPdfCambioAbitazione.java,0,negative,False
eANCI,EA17,Mixed,validation,98,12,>10,DbAccesso.java,1,positive,False
eANCI,EA17,Mixed,validation,98,12,>10,ServletMostraAccesso.java,0,negative,False
eANCI,EA17,Mixed,validation,99,12,>10,DbCittadino.java,1,positive,False
eANCI,EA17,Mixed,validation,99,12,>10,AdminManager.java,0,negative,False
eANCI,EA17,Mixed,validation,100,12,>10,DbConnection.java,1,positive,False
eANCI,EA17,Mixed,validation,100,12,>10,ServletRegistraCittadino.java,0,negative,False
eANCI,EA17,Mixed,validation,101,12,>10,DbException.java,1,positive,False
eANCI,EA17,Mixed,validation,101,12,>10,ServletRicercaPratica.java,0,negative,False
eANCI,EA17,Mixed,validation,102,12,>10,ServletAnnulla.java,1,positive,False
eANCI,EA17,Mixed,validation,102,12,>10,DbAmministratore.java,0,negative,False
eANCI,EA17,Mixed,validation,103,12,>10,ServletModificaAccesso.java,1,positive,False
eANCI,EA17,Mixed,validation,103,12,>10,DbCartaIdentita.java,0,negative,False
eANCI,EA17,Mixed,validation,104,12,>10,ServletModificaCittadino.java,1,positive,False
eANCI,EA17,Mixed,validation,104,12,>10,NucleoFamiliareManager.java,0,negative,False
eANCI,EA17,Mixed,validation,105,12,>10,ServletRecuperoPassword.java,1,positive,False
eANCI,EA17,Mixed,validation,105,12,>10,DbCambioResidenza.java,0,negative,False
eANCI,EA18,Mixed,heldout,106,11,>10,AccessManager.java,1,positive,False
eANCI,EA18,Mixed,heldout,106,11,>10,ServletMostraAccessoA.java,0,negative,False
eANCI,EA18,Mixed,heldout,107,11,>10,Accesso.java,1,positive,False
eANCI,EA18,Mixed,heldout,107,11,>10,AdminManager.java,0,negative,False
eANCI,EA18,Mixed,heldout,108,11,>10,DbAccesso.java,1,positive,False
eANCI,EA18,Mixed,heldout,108,11,>10,ControllerFiles.java,0,negative,False
eANCI,EA18,Mixed,heldout,109,11,>10,DbConnection.java,1,positive,False
eANCI,EA18,Mixed,heldout,109,11,>10,Cittadino.java,0,negative,False
eANCI,EA18,Mixed,heldout,110,11,>10,DbException.java,1,positive,False
eANCI,EA18,Mixed,heldout,110,11,>10,DbCambioResidenza.java,0,negative,False
eANCI,EA18,Mixed,heldout,111,11,>10,DbImpiegato.java,1,positive,False
eANCI,EA18,Mixed,heldout,111,11,>10,ServletMostraAccesso.java,0,negative,False
eANCI,EA18,Mixed,heldout,112,11,>10,Impiegato.java,1,positive,False
eANCI,EA18,Mixed,heldout,112,11,>10,CIManager.java,0,negative,False
eANCI,EA18,Mixed,heldout,113,11,>10,ImpiegatoManager.java,1,positive,False
eANCI,EA18,Mixed,heldout,113,11,>10,ServletEliminaCittadino.java,0,negative,False
eANCI,EA18,Mixed,heldout,114,11,>10,ServletAnnulla.java,1,positive,False
eANCI,EA18,Mixed,heldout,114,11,>10,ServletVisualizzaPratiche.java,0,negative,False
eANCI,EA18,Mixed,heldout,115,11,>10,ServletModificaAccesso.java,1,positive,False
eANCI,EA18,Mixed,heldout,115,11,>10,ServletRicercaCittadino.java,0,negative,False
eANCI,EA18,Mixed,heldout,116,11,>10,ServletRicercaImpiegato.java,1,positive,False
eANCI,EA18,Mixed,heldout,116,11,>10,ServletInserisciImpiegato.java,0,negative,False
eANCI,EA19,Mixed,heldout,117,14,>10,AccessManager.java,1,positive,False
eANCI,EA19,Mixed,heldout,117,14,>10,ServletInserisciImpiegato.java,0,negative,False
eANCI,EA19,Mixed,heldout,118,14,>10,Accesso.java,1,positive,False
eANCI,EA19,Mixed,heldout,118,14,>10,Comune.java,0,negative,False
eANCI,EA19,Mixed,heldout,119,14,>10,CIManager.java,1,positive,False
eANCI,EA19,Mixed,heldout,119,14,>10,ServletModificaImpiegato.java,0,negative,False
eANCI,EA19,Mixed,heldout,120,14,>10,CartaIdentita.java,1,positive,False
eANCI,EA19,Mixed,heldout,120,14,>10,Richiesta.java,0,negative,False
eANCI,EA19,Mixed,heldout,121,14,>10,Cittadino.java,1,positive,False
eANCI,EA19,Mixed,heldout,121,14,>10,NucleoFamiliare.java,0,negative,False
eANCI,EA19,Mixed,heldout,122,14,>10,CittadinoManager.java,1,positive,False
eANCI,EA19,Mixed,heldout,122,14,>10,ServletModificaCittadino.java,0,negative,False
eANCI,EA19,Mixed,heldout,123,14,>10,DbAccesso.java,1,positive,False
eANCI,EA19,Mixed,heldout,123,14,>10,ServletInserisciAmministratore.java,0,negative,False
eANCI,EA19,Mixed,heldout,124,14,>10,DbCartaIdentita.java,1,positive,False
eANCI,EA19,Mixed,heldout,124,14,>10,ServletEliminaAmministratore.java,0,negative,False
eANCI,EA19,Mixed,heldout,125,14,>10,DbCittadino.java,1,positive,False
eANCI,EA19,Mixed,heldout,125,14,>10,ServletRicercaPratica.java,0,negative,False
eANCI,EA19,Mixed,heldout,126,14,>10,DbConnection.java,1,positive,False
eANCI,EA19,Mixed,heldout,126,14,>10,ServletMostraAccesso.java,0,negative,False
eANCI,EA19,Mixed,heldout,127,14,>10,DbException.java,1,positive,False
eANCI,EA19,Mixed,heldout,127,14,>10,AdminManager.java,0,negative,False
eANCI,EA19,Mixed,heldout,128,14,>10,ServletAnnulla.java,1,positive,False
eANCI,EA19,Mixed,heldout,128,14,>10,ServletEliminaImpiegato.java,0,negative,False
eANCI,EA19,Mixed,heldout,129,14,>10,ServletRecuperoPassword.java,1,positive,False
eANCI,EA19,Mixed,heldout,129,14,>10,DbComune.java,0,negative,False
eANCI,EA19,Mixed,heldout,130,14,>10,ServletRicercaCittadino.java,1,positive,False
eANCI,EA19,Mixed,heldout,130,14,>10,ServletRicercaImpiegato.java,0,negative,False
eANCI,EA2,Mixed,heldout,131,15,>10,AccessManager.java,1,positive,False
eANCI,EA2,Mixed,heldout,131,15,>10,ServletLogout.java,0,negative,False
eANCI,EA2,Mixed,heldout,132,15,>10,Accesso.java,1,positive,False
eANCI,EA2,Mixed,heldout,132,15,>10,ServletRicercaPratica.java,0,negative,False
eANCI,EA2,Mixed,heldout,133,15,>10,AdminManager.java,1,positive,False
eANCI,EA2,Mixed,heldout,133,15,>10,NucleoFamiliareManager.java,0,negative,False
eANCI,EA2,Mixed,heldout,134,15,>10,CIManager.java,1,positive,False
eANCI,EA2,Mixed,heldout,134,15,>10,ServletCreaPdfCertificati.java,0,negative,False
eANCI,EA2,Mixed,heldout,135,15,>10,CartaIdentita.java,1,positive,False
eANCI,EA2,Mixed,heldout,135,15,>10,ControllerFiles.java,0,negative,False
eANCI,EA2,Mixed,heldout,136,15,>10,Cittadino.java,1,positive,False
eANCI,EA2,Mixed,heldout,136,15,>10,ServletModificaCittadino.java,0,negative,False
eANCI,EA2,Mixed,heldout,137,15,>10,CittadinoManager.java,1,positive,False
eANCI,EA2,Mixed,heldout,137,15,>10,Amministratore.java,0,negative,False
eANCI,EA2,Mixed,heldout,138,15,>10,DbAccesso.java,1,positive,False
eANCI,EA2,Mixed,heldout,138,15,>10,ServletRisposta.java,0,negative,False
eANCI,EA2,Mixed,heldout,139,15,>10,DbCartaIdentita.java,1,positive,False
eANCI,EA2,Mixed,heldout,139,15,>10,ServletInserisciImpiegato.java,0,negative,False
eANCI,EA2,Mixed,heldout,140,15,>10,DbCittadino.java,1,positive,False
eANCI,EA2,Mixed,heldout,140,15,>10,Richiesta.java,0,negative,False
eANCI,EA2,Mixed,heldout,141,15,>10,DbComune.java,1,positive,False
eANCI,EA2,Mixed,heldout,141,15,>10,ServletRicercaImpiegato.java,0,negative,False
eANCI,EA2,Mixed,heldout,142,15,>10,DbConnection.java,1,positive,False
eANCI,EA2,Mixed,heldout,142,15,>10,ServletInserisciAmministratore.java,0,negative,False
eANCI,EA2,Mixed,heldout,143,15,>10,ServletAnnulla.java,1,positive,False
eANCI,EA2,Mixed,heldout,143,15,>10,ImpiegatoManager.java,0,negative,False
eANCI,EA2,Mixed,heldout,144,15,>10,ServletLogin.java,1,positive,False
eANCI,EA2,Mixed,heldout,144,15,>10,ServletEliminaCittadino.java,0,negative,False
eANCI,EA2,Mixed,heldout,145,15,>10,ServletMostraAccessoA.java,1,positive,False
eANCI,EA2,Mixed,heldout,145,15,>10,ServletRicercaCittadino.java,0,negative,False
eANCI,EA20,Mixed,heldout,146,9,3-10,Accesso.java,1,positive,False
eANCI,EA20,Mixed,heldout,146,9,3-10,ServletMostraAccessoA.java,0,negative,False
eANCI,EA20,Mixed,heldout,147,9,3-10,AdminManager.java,1,positive,False
eANCI,EA20,Mixed,heldout,147,9,3-10,ServletRegistraCittadino.java,0,negative,False
eANCI,EA20,Mixed,heldout,148,9,3-10,Amministratore.java,1,positive,False
eANCI,EA20,Mixed,heldout,148,9,3-10,ServletRicercaImpiegato.java,0,negative,False
eANCI,EA20,Mixed,heldout,149,9,3-10,DbAccesso.java,1,positive,False
eANCI,EA20,Mixed,heldout,149,9,3-10,ServletCreaPdfCambioAbitazione.java,0,negative,False
eANCI,EA20,Mixed,heldout,150,9,3-10,DbAmministratore.java,1,positive,False
eANCI,EA20,Mixed,heldout,150,9,3-10,ServletLogin.java,0,negative,False
eANCI,EA20,Mixed,heldout,151,9,3-10,DbConnection.java,1,positive,False
eANCI,EA20,Mixed,heldout,151,9,3-10,ServletInserisciImpiegato.java,0,negative,False
eANCI,EA20,Mixed,heldout,152,9,3-10,DbException.java,1,positive,False
eANCI,EA20,Mixed,heldout,152,9,3-10,ServletRicercaCittadino.java,0,negative,False
eANCI,EA20,Mixed,heldout,153,9,3-10,ServletAnnulla.java,1,positive,False
eANCI,EA20,Mixed,heldout,153,9,3-10,DbRichiesta.java,0,negative,False
eANCI,EA20,Mixed,heldout,154,9,3-10,ServletRecuperoPassword.java,1,positive,False
eANCI,EA20,Mixed,heldout,154,9,3-10,ServletModificaAmministratore.java,0,negative,False
eANCI,EA21,Mixed,heldout,155,17,>10,AccessManager.java,1,positive,False
eANCI,EA21,Mixed,heldout,155,17,>10,Richiesta.java,0,negative,False
eANCI,EA21,Mixed,heldout,156,17,>10,Accesso.java,1,positive,False
eANCI,EA21,Mixed,heldout,156,17,>10,ServletRicercaImpiegato.java,0,negative,False
eANCI,EA21,Mixed,heldout,157,17,>10,CIManager.java,1,positive,False
eANCI,EA21,Mixed,heldout,157,17,>10,ServletMostraAccesso.java,0,negative,False
eANCI,EA21,Mixed,heldout,158,17,>10,CartaIdentita.java,1,positive,False
eANCI,EA21,Mixed,heldout,158,17,>10,ControllerFiles.java,0,negative,False
eANCI,EA21,Mixed,heldout,159,17,>10,Cittadino.java,1,positive,False
eANCI,EA21,Mixed,heldout,159,17,>10,ServletCreaPdfCittadino.java,0,negative,False
eANCI,EA21,Mixed,heldout,160,17,>10,CittadinoManager.java,1,positive,False
eANCI,EA21,Mixed,heldout,160,17,>10,DbImpiegato.java,0,negative,False
eANCI,EA21,Mixed,heldout,161,17,>10,DbAccesso.java,1,positive,False
eANCI,EA21,Mixed,heldout,161,17,>10,ServletRisposta.java,0,negative,False
eANCI,EA21,Mixed,heldout,162,17,>10,DbCartaIdentita.java,1,positive,False
eANCI,EA21,Mixed,heldout,162,17,>10,DbAmministratore.java,0,negative,False
eANCI,EA21,Mixed,heldout,163,17,>10,DbCittadino.java,1,positive,False
eANCI,EA21,Mixed,heldout,163,17,>10,ServletModificaAmministratore.java,0,negative,False
eANCI,EA21,Mixed,heldout,164,17,>10,DbConnection.java,1,positive,False
eANCI,EA21,Mixed,heldout,164,17,>10,ServletCreaPdfCertificati.java,0,negative,False
eANCI,EA21,Mixed,heldout,165,17,>10,DbException.java,1,positive,False
eANCI,EA21,Mixed,heldout,165,17,>10,ServletInserisciImpiegato.java,0,negative,False
